index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta
12,2,"(3, 2, 1, 1)",1,0,2.8558758004449394,7.082347640009569,3.1415926022771785,0.6973073704886913,0.7167722309507721,-0.9999999999999987,5.1312614724248593e-08,-0.9594598574968012,0.2818453154697059
13,2,"(3, 2, 1, 1)",1,1,10.110049723349988,0.04483764340360088,0.057885398825805505,0.9989949612626173,0.044822621207396954,0.9983251080541623,0.05785307795307922,-0.7742470816464437,-0.6328834462695048
14,2,"(3, 2, 1, 1)",3,0,4.034841910101123,8.42030273177625,8.625615577520504,-0.5365311325996532,0.8438805269416598,-0.6973073343498282,0.7167722661082367,-0.6268838030224813,-0.7791127630247568
15,2,"(3, 2, 1, 1)",3,1,8.166452961082415,3.0919537260168606,-0.048025180656090585,-0.9987682413893437,0.049618544839984756,0.9988470126429304,-0.048006721761579434,-0.30741123024893685,0.9515767628083586
16,2,"(3, 2, 1, 1)",5,0,0.7954639352887608,1.4453251398818225e-08,7.2876605248872135,0.9999999999999999,1.4453251398818225e-08,0.5365311421232694,0.843880520886636,0.6999535041720011,0.7141884149139753
17,2,"(3, 2, 1, 1)",5,1,0.29393856445336364,-0.11899986790955244,3.2555336864672135,0.9929278673186085,-0.11871920780614958,-0.9935157402598893,-0.11369465183483421,0.9571102048864865,0.28972410272904103
18,3,"(5, 2, 1)",1,0,2.7433116274072242,-0.22336494416590288,3.141592636248548,0.9751575952547443,-0.22151222182305055,-0.9999999999999999,1.7341245451059502e-08,-0.9217290327998078,0.387834488015095
19,3,"(5, 2, 1)",1,1,2.370216210066716,5.773517937450787,2.4794268464964997,0.8729068418912915,-0.4878869186393214,-0.7886624868928719,0.6148263834351538,-0.7169517989976019,0.6971227423589782
20,3,"(5, 2, 1)",3,0,5.356173690513584,2.9857376832473452,3.364957581515928,-0.9878791792784721,0.15522476332110252,-0.9751575988520513,-0.22151220598671714,0.6002268569365315,-0.7998298070290283
21,3,"(5, 2, 1)",3,1,4.428786522354099,2.6752507374138896,4.307601270231022,-0.8932190152068489,0.4496218309567577,-0.393823635386971,-0.9191860226366533,-0.27981600972827425,-0.9600536446989545
22,3,"(5, 2, 1)",5,0,2.2325306383562094,3.1415926600724453,3.297447628028233,-1.0,-6.4826520703649385e-09,-0.9878791786426728,-0.1552247673674475,-0.6144860218696112,0.7889277083021358
23,3,"(5, 2, 1)",5,1,-1.2620199902593605,4.438644874141747,2.316706932456818,-0.2703380193252471,-0.9627654726397817,-0.6786409044811264,0.7344702327290322,0.3038930725487185,-0.9527061459111614
24,4,"(4, 3, 1)",1,0,0.23363186518290505,0.7199820473449899,6.283185431642149,0.7518175667252764,0.6593711749563249,0.9999999999999922,1.244625626777151e-07,0.9728319916560921,0.23151223728010809
25,4,"(4, 3, 1)",1,1,0.4943740815972835,3.021396321497125,6.41954070727985,-0.9927851133712973,0.11990712517753253,0.990717997342418,0.1359332547312415,0.8802658684948355,0.4744807696451281
26,4,"(4, 3, 1)",3,0,2.1349179243720346,0.6293771545206248,2.421610508921831,0.8083942977059354,0.588641367418675,-0.7518175025533105,0.6593712481254419,-0.5346737208727056,0.8450585850745119
27,4,"(4, 3, 1)",3,1,1.5133619568764916,3.2102964869296042,3.0699350736607056,-0.9976408198480627,-0.0686497965975519,-0.9974336940255437,0.07159627101014451,0.057402798601188305,0.9983510999206399
28,4,"(4, 3, 1)",5,0,2.2373160057967523,-3.1415927245375355,2.512215462576674,-0.9999999999999974,7.094774222526198e-08,-0.8083942762249432,0.5886413969189989,-0.6182542806568313,0.7859781450202696
29,4,"(4, 3, 1)",5,1,5.892325968223193,2.9631403414517368,6.448432378215016,-0.9841195962565062,0.1775066766742341,0.9863777432457626,0.1644960413791061,0.9245820076758958,-0.38098308503398104
30,5,"(4, 2, 1, 1)",1,0,1.5707963218464214,0.9753324407990835,4.712388980986038,0.5608928606680321,0.8278883975824468,6.013481207883076e-10,-1.0,4.9484752464059466e-09,1.0
31,5,"(4, 2, 1, 1)",1,1,-3.141592649156157,8.410714450209767,0.5567328151576659,-0.5284152296340573,0.8489860688437629,0.8489860694131925,0.5284152287191748,-1.0,-4.433636247365566e-09
32,5,"(4, 2, 1, 1)",3,0,4.308674294512613,3.846145435739059,3.2956862589248384,-0.7619012878862459,-0.6476931584610724,-0.9881510542024073,-0.15348450761777574,-0.39283709993412647,-0.9196080757123358
33,5,"(4, 2, 1, 1)",3,1,-0.785398167697979,12.04405578938952,6.283185313940564,0.8666666650883832,-0.49888765431164994,1.0,6.760977310657218e-09,0.7071067781456131,-0.707106784227482
34,5,"(4, 2, 1, 1)",5,0,1.5707963294798526,-1.5707963282942805,-0.010909617915400344,-1.4993838890995496e-09,-1.0,0.9999404907087053,-0.010909401506664966,-2.684955974049176e-09,1.0
35,5,"(4, 2, 1, 1)",5,1,3.14159266171343,6.646871621870209,1.9344826430284219,0.9345918740333042,0.3557218421617043,-0.355721843603689,0.9345918734844598,-1.0,-8.123636751837385e-09
36,6,"(3, 2, 2, 1)",1,0,6.346989559497553,2.834574334945714,6.283185366535705,-0.9532389228653525,0.3022177293517084,0.9999999999999982,5.935611888595284e-08,0.9979651991368507,0.06376097012864514
37,6,"(3, 2, 2, 1)",1,1,2.3703342806161256,-0.5418846302807124,2.4431898928319065,0.8567382024613279,-0.5157515413872581,-0.765870180995258,0.6429952300462971,-0.7170341036652181,0.6970380866071935
38,6,"(3, 2, 2, 1)",3,0,3.871211829629909,3.701913629558023,0.3070182612300162,-0.847084569367685,-0.5314581190829281,0.9532389402168987,0.30221767462238847,-0.7454283082386988,-0.6665858063868383
39,6,"(3, 2, 2, 1)",3,1,2.0617357855208223,6.449336348190007,1.4252671201643619,0.9862286407685658,0.16538762991163278,0.14501606253917532,0.9894293009637596,-0.4714545956693015,0.8818903357120405
40,6,"(3, 2, 2, 1)",5,0,3.8228743075535294,6.283185305359157,5.722864331427571,1.0,-1.8204293856935501e-09,0.8470845694825938,-0.5314581188997763,-0.7767661852652311,-0.6297890864634768
41,6,"(3, 2, 2, 1)",5,1,4.833780168652275,1.622328629464017,7.451318560928224,-0.05150949768726635,0.9986725047021198,0.39186981124802844,0.9200206796765139,0.12109327472378043,-0.9926411329461776
42,7,"(3, 2, 1, 1, 1)",1,0,3.4870562763727992,-0.6236567806674305,4.66255116447031e-08,0.8117483016521364,-0.5840074441005629,0.9999999999999989,4.662551164470308e-08,-0.9409185557871809,-0.33863294490549184
43,7,"(3, 2, 1, 1, 1)",1,1,1.3545999285025414,5.413214092588393,1.3917472892983493,0.6448485484937615,-0.7643103751130746,0.17809389415486654,0.9840134983143042,0.21451612822222357,0.9767204465621402
44,7,"(3, 2, 1, 1, 1)",3,0,4.024776759654805,-0.7305786458083283,3.76524947715741,0.7447883962936772,-0.6673007153797248,-0.8117482765981076,-0.5840074789247157,-0.6346938041208654,-0.7727637252165661
45,7,"(3, 2, 1, 1, 1)",3,1,3.8044440067597014,5.142850810571967,7.021209947560763,0.41729054578010305,-0.90877312922563,0.7397990782069148,0.6728278560554691,-0.7882408097857266,-0.6153669033904423
46,7,"(3, 2, 1, 1, 1)",5,0,0.7934483534491324,12.566370586106412,0.7305786664374199,0.9999999999999996,-2.8252760621267364e-08,0.7447883825278695,0.6673007307440326,0.7013915865918673,0.712776151577859
47,7,"(3, 2, 1, 1, 1)",5,1,5.212486956376142,1.683873652996477,-1.8033399534124848,-0.11283650335661964,0.9936135685014832,-0.23045342711247677,-0.9730833561068211,0.4795115183245742,-0.8775355854858887
