index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta
52,8,"(6, 2, 1)",5,0,1.5707963534747207,1.570796364655945,4.699325957415178,-3.7861048457318084e-08,0.9999999999999993,-0.013062651454714835,-0.9999146799287291,-2.6679824066507606e-08,0.9999999999999997
53,8,"(6, 2, 1)",5,1,4.217012080115383,3.1415927080440933,1.5707963665919142,-0.9999999999999986,-5.4454300057675375e-08,-3.9797017620076595e-08,0.9999999999999992,-0.47536327796678896,-0.8797896077816953
54,9,"(5, 3, 1)",1,0,2.753918353462585,1.2147117372708127,3.141592648427971,0.3486071221542326,0.937268944531581,-1.0,5.1618222033438e-09,-0.9257907618490264,0.37803632798317044
55,9,"(5, 3, 1)",1,1,3.6695231405804543,12.246294144277972,5.9167945293803355,0.9492113603766215,-0.31463914780580576,0.9336264207501804,-0.3582481074300423,-0.8638514299435608,-0.5037466694524791
56,9,"(5, 3, 1)",3,0,2.111612107255341,36.719803231543885,-1.2147117421706985,0.5575966098903772,-0.8301120530619698,0.3486071175617218,-0.9372689462397161,-0.5148355224803491,0.8572889739127559
57,9,"(5, 3, 1)",3,1,-1.4711276055705684,6.076373632500749,0.22329367136388895,0.9786905805327268,-0.20534056485875854,0.9751733805746517,0.22144271904627016,0.09950378741305521,-0.9950371833707812
58,9,"(5, 3, 1)",5,0,7.228458433815184,-75.39822368458827,38.67842045357484,1.0,1.566763882358054e-09,0.557596610750635,0.8301120524841239,0.5855214888726198,0.8106568855369025
59,9,"(5, 3, 1)",5,1,8.832305046953314,-2.777659611568379,9.73083017950647,-0.9345040792872253,-0.3559524206906526,-0.9535304504878735,-0.3012966644229454,-0.8295623069165422,0.5584141643469519
60,10,"(5, 2, 1, 1)",1,0,-2.6207681665826383,3.084025178154628,6.2831848645527355,-0.9983434504475587,0.057535684131354035,0.9999999999999021,-4.4262685097229387e-07,-0.8674092135437643,-0.4975954745165879
61,10,"(5, 2, 1, 1)",1,1,4.345863597360319,2.2988359689994864,5.021595071576252,-0.6654075461002803,0.7464802727418879,0.30430247437528246,-0.9525754584751176,-0.3583737751787346,-0.9335781902251904
62,10,"(5, 2, 1, 1)",3,0,2.227815267214038,3.777588239467717,3.1991597182888256,-0.8044807384246541,-0.5939787382589745,-0.9983434740794589,-0.057535274075621035,-0.6107591172552594,0.7918164564402386
63,10,"(5, 2, 1, 1)",3,1,5.288334579025692,7.340283975938767,7.077094411695355,0.491401012930259,0.8709334328702254,0.7010630997816244,0.7130992428299024,0.5446280865293259,-0.8386776778735708
64,10,"(5, 2, 1, 1)",5,0,0.9317912946326601,3.1038479506843495e-07,2.5055968638066575,0.9999999999999518,3.1038479506842997e-07,-0.8044806173092767,0.5939789022967777,0.5963970864120921,0.8026895510215438
65,10,"(5, 2, 1, 1)",5,1,0.9775887397861416,1.1530311000295435,2.2419014473621135,0.40571888981286486,0.9139979116218026,-0.6218518251018322,0.783134922997002,0.5590234707801477,0.8291518311605646
66,11,"(4, 3, 2)",1,0,-1.5707963243282252,5.675556724601831,4.712388979964104,0.8210042197540555,-0.570922123538784,-4.205855280265581e-10,-1.0,2.4666713728840204e-09,-1.0
67,11,"(4, 3, 2)",1,1,11.943454743333307,-14.137166942545557,18.849555924545232,-1.3914872627710537e-09,-1.0,1.0,3.0064725577558082e-09,0.8121807755552013,-0.5834058517177829
68,11,"(4, 3, 2)",3,0,1.7103526575554295,-1.9290921590197947,8.500635124726308,-0.3506787973042089,-0.9364957987739579,-0.6025189201387887,0.7981045989560441,-0.1391037725467016,0.9902778097399111
69,11,"(4, 3, 2)",3,1,11.713291426289642,-13.86056671616508,3.54347772222368,0.27308668547233433,-0.9619894293690209,-0.9203252776479409,-0.39115391257437343,0.6576666871008536,-0.7533090525659358
70,11,"(4, 3, 2)",5,0,1.5707963277550905,1.5707963280288875,-1.9300107013798034,-1.233990848222634e-09,1.0,-0.3515388603070313,-0.9361732904190514,-9.601938631385158e-10,1.0
71,11,"(4, 3, 2)",5,1,25.132741227792945,13.933661606271269,6.486690644380617,0.20210356476157368,0.9793641555165599,0.9793641550480374,0.2021035670319643,1.0,-9.254011806303574e-10
72,12,"(4, 3, 1, 1)",1,0,-0.35665777468630033,-1.8136758574976748,9.424777905644586,-0.24049863460478324,-0.9706494767696704,-0.9999999999999984,5.512479398608228e-08,0.9370689741469188,-0.34914429351092263
73,12,"(4, 3, 1, 1)",1,1,2.5928591633519678,3.4684110476936305,3.5197724523747858,-0.9470685307910953,-0.3210314594945426,-0.9293382466987458,-0.3692294993942129,-0.8531858266159335,0.5216070793822551
74,12,"(4, 3, 1, 1)",3,0,2.135565457347205,5.246489716252719,1.813675911277101,0.5090672246627087,-0.8607267631334623,-0.24049868680575484,0.9706494638357904,-0.53522081204019,0.8447121890674004
75,12,"(4, 3, 1, 1)",3,1,4.44090293341021,6.279170765662867,5.485781397671023,0.9999919417390278,-0.004014530733305916,0.698566680790961,-0.7155449618917735,-0.26816335047012374,-0.9633734569026892
76,12,"(4, 3, 1, 1)",5,0,2.2371780045360037,3.141592674056189,7.319880910618926,-0.9999999999999998,-2.046639556684673e-08,0.5090672138928888,0.8607267695031519,-0.6181458087951172,0.786063457405972
77,12,"(4, 3, 1, 1)",5,1,5.444715581627417,-1.7756116446979098,8.155217177724774,-0.20338634139852568,-0.9790985630326103,-0.2967003408237171,0.9549706318809443,0.6686015522238054,-0.7436208471821631
78,13,"(4, 2, 2, 1)",1,0,3.3454687520464503,2.3887631258509945,12.566370644875926,-0.7297572266363994,0.6837063625358116,0.9999999999999996,3.051675307871814e-08,-0.9792891555638631,-0.2024666634165138
79,13,"(4, 2, 2, 1)",1,1,8.23495367462444,3.9884391379712767,4.39479484216151,-0.662349034798181,-0.7491954058200825,-0.3122819232275855,-0.9499894738497267,-0.3718229938122819,0.9283036471287139
80,13,"(4, 2, 2, 1)",3,0,5.537239282202582,1.2136079041296544,0.7528295579239394,0.34964149808755174,0.9368835695085556,0.7297572059986265,0.6837063845636357,0.7344461952723063,-0.6786669184880264
81,13,"(4, 2, 2, 1)",3,1,9.897338719800757,6.515751724541341,4.5800719912588095,0.9730781036490034,0.23047560434644604,-0.13193123072314816,-0.991258871516354,-0.890405633595295,-0.4551678895328198
82,13,"(4, 2, 2, 1)",5,0,-3.87872341931376,9.424777955356769,1.9279847453077998,-1.0,5.412611171394946e-09,-0.3496414941972935,0.9368835709603857,-0.7404002063419018,0.6721662996973807
83,13,"(4, 2, 2, 1)",5,1,1.623838571248425,4.67661889329702,-2.1645280653226147,-0.035762459609767594,-0.999360318645212,-0.5594579951603984,-0.8288587042742012,-0.05301737573919461,0.9985935899402364
84,14,"(4, 2, 1, 1, 1)",1,0,1.5707963433444907,5.071948359370775,1.57079633029896,0.351861823284594,-0.9360519522520324,-3.5040634225844815e-09,1.0,-1.6549594078315368e-08,0.9999999999999999
85,14,"(4, 2, 1, 1, 1)",1,1,6.283185282912124,2.0863035037858904,5.767678119726605,-0.4929761781143655,0.8700428080340377,0.8700428028765268,-0.4929761872167429,0.9999999999999997,-2.426746206275782e-08
86,14,"(4, 2, 1, 1, 1)",3,0,2.035799058168461,3.724339680124954,3.2883107782763594,-0.8349540594759621,-0.5503196512615296,-0.9892561894972005,-0.14619231013113826,-0.44842524280455737,0.8938203407932009
87,14,"(4, 2, 1, 1, 1)",3,1,4.635581091604172,7.194679868773109,3.9827066117847947,0.6125651024945928,0.7904201384110788,-0.6666329105787983,-0.7453861834869493,-0.07673239031458644,-0.9970517239725379
88,14,"(4, 2, 1, 1, 1)",5,0,1.5707963060790933,1.57079631697889,5.01234861157147,9.816006513344786e-09,1.0,0.29548164062026266,-0.9553484181472004,2.0715803356222904e-08,0.9999999999999998
89,14,"(4, 2, 1, 1, 1)",5,1,-2.2095743543125406,6.283185293294908,1.5707963298680097,0.9999999999999999,-1.388467854092385e-08,-3.073113036097043e-09,1.0,-0.5962148567909077,-0.802824915247277
90,15,"(3, 3, 2, 1)",1,0,6.143524017261745,5.409866642981779,3.1415926596129107,0.6422864499117424,-0.7664646868967747,-1.0,-6.023117437796291e-09,0.9902632040705325,-0.13920771050470918
91,15,"(3, 3, 2, 1)",1,1,-2.292231196277911,-0.3420014003949971,5.788825548344674,0.9420853366259102,-0.33537325253282424,0.8802726642798588,-0.4744681617576031,-0.6604627359121187,-0.7508588245945299
92,15,"(3, 3, 2, 1)",3,0,4.014488903910144,5.449581867929712,4.014911311869187,0.6722122934094937,-0.7403584487186925,-0.6422864544479975,-0.7664646830954578,-0.642610157919736,-0.7661933078136169
93,15,"(3, 3, 2, 1)",3,1,-1.9263967685221495,-0.0894500420266062,1.2105575502994166,0.9960020118194443,-0.08933080348692557,0.35249769339433584,0.9358126821921536,-0.3481533046208318,-0.9374376120476468
94,15,"(3, 3, 2, 1)",5,0,2.4186512307955867,3.1415926533989413,3.9751960927407164,-1.0,1.9085190128984282e-10,-0.6722122934827529,-0.7403584486521764,-0.7498629505361663,0.6615931948056866
95,15,"(3, 3, 2, 1)",5,1,1.2611375449196907,4.847644469764332,1.1507944885333912,0.13484347137831093,-0.9908669124694025,0.40776213155513125,0.9130881907404212,0.30473366521589523,0.9524376059795658
96,16,"(3, 2, 2, 1, 1)",1,0,3.2936227997046355,3.406006659270427,2.1560006684662566e-08,-0.9652458125146367,-0.2613436844902871,0.9999999999999998,2.1560006684662562e-08,-0.9884656592944282,-0.15144517290303877
97,16,"(3, 2, 2, 1, 1)",1,1,0.7535137416060262,3.5681736436086626,5.725885091581779,-0.9103857196012586,-0.4137606089831396,0.8486861097332601,-0.5288968587029278,0.7292892544811297,0.6842055124729397
98,16,"(3, 2, 2, 1, 1)",3,0,0.7182893910783239,0.7882399006109185,2.877178669509665,0.7050945171290264,0.7091133350280371,-0.9652458181597922,0.2613436636404899,0.7529325779332285,0.6580976622712033
99,16,"(3, 2, 2, 1, 1)",3,1,-2.0693139263367817,-0.17767860427916027,6.654815742487377,0.9842566399948368,-0.1767452025546216,0.9317365160875264,0.36313505006963825,-0.4781240835175113,-0.8782922980195943
100,16,"(3, 2, 2, 1, 1)",5,0,2.4587863538196673,3.141592650741254,2.353352750596235,-1.0,2.8485393047743305e-09,-0.7050945154394649,0.7091133367080232,-0.7758050775339141,0.6309726473252208
101,16,"(3, 2, 2, 1, 1)",5,1,0.5459216518248956,-1.1334787281438679,7.353431391874901,0.42351102851917277,-0.9058909474780242,0.4799083488742847,0.8773186289374904,0.8546491266784731,0.5192059998379479
102,17,"(3, 2, 1, 1, 1, 1)",1,0,3.5277971892632882,5.241003838597212,4.58557942333993e-08,0.5043377464965569,-0.863506477948356,0.999999999999999,4.5855794233399284e-08,-0.9263453860561479,-0.3766752258013344
103,17,"(3, 2, 1, 1, 1, 1)",1,1,1.586905245117994,5.385382854636281,1.583636089633031,0.6233298639997439,-0.7819590018959184,-0.012839410048208029,0.9999175713775681,-0.016108221628803883,0.9998702541809898
104,17,"(3, 2, 1, 1, 1, 1)",3,0,2.2672914123478263,5.60816431094606,1.0421815115841249,0.7806938304703719,-0.6249137084954196,0.5043377093642663,0.8635064996357612,-0.6415330293762639,0.7670954127221162
105,17,"(3, 2, 1, 1, 1, 1)",3,1,0.9648290845025362,4.735345856297539,0.39981537256168637,0.022954859517598642,-0.9997365024967966,0.9211328756152124,0.3892482825406551,0.5695573688944011,0.8219515822346759
106,17,"(3, 2, 1, 1, 1, 1)",5,0,-0.7921277352878139,3.1415926325179924,0.6750210121551597,-0.9999999999999998,2.1071800871193398e-08,0.7806938205207247,0.6249137209253407,0.7023322798242728,-0.7118492598274155
107,17,"(3, 2, 1, 1, 1, 1)",5,1,3.7546090355324524,4.9211454135361254,1.8242302505849424,0.20724349214988472,-0.9782893922360196,-0.25072966545939956,0.9680571444179407,-0.8179163045981427,-0.5753372216991687
