index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta,weyl_a,weyl_b,weyl_c
0,0,"(3, 2, 1)",1,0,2.9610074389186987,6.678174704549401,9.424777889662478,0.9230006442901556,0.38479840259538184,-0.9999999999999974,7.11069020674849e-08,-0.9837387535896477,0.17960530249935952,0.7853981633974483,0.2526802551420788,0.08885530042255585
1,0,"(3, 2, 1)",1,1,5.390839299891787,0.6575018152837528,2.2533064378880665,0.7915214439124635,0.6111413942998207,-0.6307428349721904,0.7759919304549785,0.6275872802006052,-0.7785462129703072,0.7853981633974483,0.2526802551420788,0.08885530042255585
2,0,"(3, 2, 1)",3,0,0.9036859684388379,2.954675597441877,2.74660318685582,-0.9825818088171843,0.18583053834488633,-0.9230006175989361,0.3847984666185438,0.6187184338378475,0.7856128178875654,0.7853981633974483,0.2526802551420788,0.08885530042255585
3,0,"(3, 2, 1)",3,1,4.109155836289071,2.83187871601403,0.7682337052549579,-0.9524207967320564,0.30478619711574056,0.7191391291178987,0.6948661115434759,-0.5673079465527038,-0.823505733907272,0.7853981633974483,0.2526802551420788,0.08885530042255585
4,0,"(3, 2, 1)",5,0,2.3400626601490355,3.1415926574783,3.3285097085840367,-1.0,-3.888506727382637e-09,-0.982581809031572,-0.18583053721130827,-0.69560834420839,0.7184212075570027,0.7853981633974483,0.2526802551420788,0.08885530042255585
5,0,"(3, 2, 1)",5,1,5.284685927028492,1.8879661008262465,7.309076630678704,-0.31187875360572903,0.9501219095723121,0.5183368538911263,0.855176534931969,0.5415644251138636,-0.8406592493103793,0.7853981633974483,0.2526802551420788,0.08885530042255585
6,1,"(4, 2, 1)",1,0,3.468166646042979,2.369386015879022,6.283185312174512,-0.7163728047456652,0.6977177112707036,1.0,4.994925117282329e-09,-0.9471469631236981,-0.32079998479668936,0.7853981633974483,0.2575328339591237,0.1571025538924139
7,1,"(4, 2, 1)",1,1,2.4203206647212263,6.643862176138332,3.6070417732896654,0.9356581658113728,0.3529076320377579,-0.8936200799537858,-0.4488241890800779,-0.7509663912101214,0.6603404268048768,0.7853981633974483,0.2575328339591237,0.1571025538924139
8,1,"(4, 2, 1)",3,0,2.218843367402559,0.48050383326672175,3.913799296165948,0.8867621504976867,0.4622260144612353,-0.7163728013510011,-0.697717714756132,-0.6036305332875156,0.7972641841215681,0.7853981633974483,0.2575328339591237,0.1571025538924139
9,1,"(4, 2, 1)",3,1,1.7320396949260577,-0.3703149870821909,-3.503295873839674,0.9322133951668318,-0.361909085091171,-0.9352954658614743,0.3538677599598018,-0.16054557009021803,0.9870284291368749,0.7853981633974483,0.2575328339591237,0.1571025538924139
10,1,"(4, 2, 1)",5,0,7.149057319528488,12.5663706129474,-3.622096485812415,1.0,-1.4117725224699446e-09,-0.8867621509802968,0.4622260135353671,0.6479761846873634,0.7616605963800464,0.7853981633974483,0.2575328339591237,0.1571025538924139
11,1,"(4, 2, 1)",5,1,-0.6796801615964347,2.6691931813397125,3.519884334974499,-0.8904790345775787,0.45502427295451325,-0.9292969305259527,-0.36933347386209464,0.7777737911329501,-0.6285442942439922,0.7853981633974483,0.2575328339591237,0.1571025538924139
12,2,"(3, 2, 1, 1)",1,0,2.8558757912368304,5.049101659769672,3.141592700638808,0.3303861589670638,-0.9438458486230631,-0.9999999999999989,-4.704901478379942e-08,-0.9594598549015387,0.2818453243045168,0.7853981633974482,0.2575328339591234,-0.13568254977480887
13,2,"(3, 2, 1, 1)",1,1,0.6939683225197103,-3.2932927626606663,6.479494666488377,-0.9885155879766703,0.15111893437666157,0.980793118641151,0.19505091239511047,0.7687139641693624,0.6395927151641302,0.7853981633974482,0.2575328339591234,-0.13568254977480887
14,2,"(3, 2, 1, 1)",3,0,0.8932492536298718,0.6349035957881528,4.3756763497492095,0.8051288775430547,0.5930998992971258,-0.3303861129550485,-0.9438458647292226,0.6268838052674617,0.7791127612184178,0.7853981633974482,0.2575328339591234,-0.13568254977480887
