n,weyl_b,weyl_abs_c
1800,0.30772679229481015,0.08484310332596934
1810,0.30772690021666993,0.08481546523186179
1820,0.30772700666053976,0.08478805443272552
1830,0.30772711165460254,0.0847608678298668
1840,0.3077272152263545,0.08473390238341594
1850,0.30772731740262443,0.0847071551108991
1860,0.30772741820959426,0.08468062308585278
1870,0.30772751767281814,0.0846543034364764
1880,0.3077276158172392,0.08462819334433025
1890,0.30772771266720944,0.08460229004306452
1900,0.3077278082465055,0.08457659081718649
1910,0.30772790257834504,0.08455109300087216
1920,0.30772799568540377,0.08452579397679294
1930,0.30772808758982967,0.08450069117499748
1940,0.3077281783132586,0.08447578207180939
1950,0.30772826787682817,0.08445106418876236
1960,0.307728356301193,0.08442653509156361
1970,0.3077284436065362,0.08440219238908853
1980,0.307728529812584,0.08437803373239916
1990,0.3077286149386175,0.08435405681379571
2000,0.30772869900348554,0.08433025936588301
2010,0.3077287820256154,0.08430663916067971
2020,0.30772886402302585,0.08428319400873274
2030,0.3077289450133367,0.0842599217582718
2040,0.3077290250137803,0.0842368202943744
2050,0.30772910404121184,0.08421388753816128
2060,0.3077291821121191,0.08419112144601115
2070,0.3077292592426325,0.08416852000879249
2080,0.3077293354485344,0.084146081251121
2090,0.3077294107452683,0.08412380323063395
2100,0.3077294851479473,0.08410168403728413
2110,0.3077295586713634,0.08407972179265055
2120,0.3077296313299952,0.08405791464926882
2130,0.3077297031380166,0.08403626078997917
2140,0.3077297741093037,0.08401475842728967
2150,0.30772984425744304,0.08399340580275627
2160,0.30772991359573887,0.08397220118637883
2170,0.30772998213722036,0.08395114287601135
2180,0.30773004989464847,0.08393022919678916
2190,0.30773011688052176,0.08390945850057108
2200,0.30773018310708533,0.08388882916538787
2210,0.30773024858633424,0.08386833959491646
2220,0.30773031333002154,0.0838479882179568
2230,0.3077303773496636,0.08382777348793091
2240,0.30773044065654576,0.08380769388238019
2250,0.3077305032617288,0.08378774790249288
2260,0.30773056517605346,0.08376793407262895
2270,0.30773062641014565,0.0837482509398626
2280,0.30773068697442285,0.08372869707353647
2290,0.30773074687909774,0.08370927106482196
2300,0.307730806134184,0.08368997152629287
2310,0.30773086474950073,0.08367079709151248
2320,0.30773092273467656,0.08365174641462314
2330,0.3077309800991551,0.08363281816995283
2340,0.3077310368521986,0.08361401105162525
2350,0.30773109300289214,0.08359532377318057
2360,0.30773114856014827,0.0835767550672104
2370,0.30773120353271044,0.08355830368499095
2380,0.3077312579291579,0.08353996839613398
2390,0.30773131175790747,0.0835217479882413
2400,0.30773136502721976,0.0835036412665664
2410,0.3077314177452004,0.08348564705368666
