index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta,weyl_a,weyl_b,weyl_c
0,0,"(3, 2, 1)",1,0,4.712388981255688,4.511814827192899,1.570796326685639,-0.19923200637212066,-0.9799523496767275,1.0925755317491146e-10,1.0,8.709982008308459e-10,-1.0,0.7853981633974483,0.2526802551420788,0.08885530042255585
1,0,"(3, 2, 1)",1,1,1.8498773617309892e-09,-1.9415740064826097,6.65396298558763,-0.36234037458094076,-0.9320458427290707,0.9320458431927465,0.36234037338823016,1.0,1.8498773617309892e-09,0.7853981633974483,0.2526802551420788,0.08885530042255585
2,0,"(3, 2, 1)",3,0,4.534678379538521,12.112020514856878,0.019988938601185727,0.8985464452353773,-0.4388784407496762,0.9998002278186408,0.01998760750550159,-0.1767766952976773,-0.9842509842512895,0.7853981633974483,0.2526802551420788,0.08885530042255585
3,0,"(3, 2, 1)",3,1,1.0376645338073647,5.513918969938722,4.89297420366692,0.7184212048533637,-0.6956083470006964,0.17960531097046764,-0.983738752043042,0.5082329907550756,0.8612196160725505,0.7853981633974483,0.2526802551420788,0.08885530042255585
4,0,"(3, 2, 1)",5,0,4.712388979436928,-10.995574288588664,7.5068017388865735,1.0243872571621172e-09,1.0,0.3402473178342757,0.9403359839475364,-9.47762052682728e-10,-1.0,0.7853981633974483,0.2526802551420788,0.08885530042255585
5,0,"(3, 2, 1)",5,1,4.965069224290382,-1.0615566996370025e-09,1.5707963268979805,1.0,-1.0615566996370025e-09,-1.030839245595009e-10,1.0,0.24999998912041596,-0.9682458393609507,0.7853981633974483,0.2526802551420788,0.08885530042255585
6,1,"(4, 2, 1)",1,0,1.5707963292335587,3.027091606613217,7.853981633213077,-0.9934519138640827,0.11425101679981277,7.614063554827671e-10,1.0,-2.438662099864887e-09,1.0,0.7853981633974483,0.2575328339591237,0.1571025538924139
7,1,"(4, 2, 1)",1,1,3.1415926538381163,3.6104619814853107,2.039665656439808,-0.8920797840765631,-0.4518779247118767,-0.45187792627247575,0.8920797832860505,-1.0,-2.48323017364019e-10,0.7853981633974483,0.2575328339591237,0.1571025538924139
8,1,"(4, 2, 1)",3,0,4.4410238811070215,3.7263443651337083,2.011871366537313,-0.8338491649197287,-0.5519923642249691,-0.42691186274230813,0.9042932386399296,-0.268046830708233,-0.9634058835959389,0.7853981633974483,0.2575328339591237,0.1571025538924139
9,1,"(4, 2, 1)",3,1,7.331523808766371,2.379491701851788,1.7735089441717837,-0.7233870213864106,0.6904427690183284,-0.2013271422310997,0.9795240588168616,0.49901158275010526,0.8665953151738329,0.7853981633974483,0.2575328339591237,0.1571025538924139
10,1,"(4, 2, 1)",5,0,-1.5707963253238388,4.712388981412976,1.8519166285785842,1.028285717175541e-09,-1.0,-0.27743214703699354,0.9607452335507286,1.4710577813139432e-09,-1.0,0.7853981633974483,0.2575328339591237,0.1571025538924139
11,1,"(4, 2, 1)",5,1,4.309233077467531,3.141592652124459,1.5707963256100856,-1.0,1.4653341987651306e-09,1.1848109772762834e-09,1.0,-0.39232317731354466,-0.9198274428079459,0.7853981633974483,0.2575328339591237,0.1571025538924139
12,2,"(3, 2, 1, 1)",1,0,0.28571685320778106,1.1984079990738026,6.917816419318206e-08,0.3638411017462298,0.9314610312192828,0.9999999999999976,6.917816419318201e-08,0.9594598574790654,0.2818453155300821,0.7853981633974482,0.2575328339591234,-0.13568254977480887
13,2,"(3, 2, 1, 1)",1,1,1.1377338528308822,3.94181184716348,5.099253135106532,-0.6965494527663307,-0.7175087872987517,0.3772861788738339,-0.9260967223950106,0.4196525271592083,0.9076848332151914,0.7853981633974482,0.2575328339591234,-0.13568254977480887
14,2,"(3, 2, 1, 1)",3,0,4.034841910090188,4.384190850509245,5.084777240674572,-0.32233785784099106,-0.9466246908899435,0.3638410389366825,-0.9314610557535272,-0.6268838030310004,-0.7791127630179022,0.7853981633974482,0.2575328339591234,-0.13568254977480887
15,2,"(3, 2, 1, 1)",3,1,1.8472828193356283,4.14732577792024,0.19751738649182263,-0.535469195022768,-0.844554759137422,0.9805567762440476,0.1962355945334096,-0.2729772742933718,0.9620204819645792,0.7853981633974482,0.2575328339591234,-0.13568254977480887
16,2,"(3, 2, 1, 1)",5,0,3.937056588815923,-2.2526695630536573e-08,5.040587093564877,0.9999999999999998,-2.252669563053657e-08,0.3223378420368476,-0.9466246962714571,-0.6999535042167315,-0.7141884148701363,0.7853981633974482,0.2575328339591234,-0.13568254977480887
