index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta,weyl_a,weyl_b,weyl_c
0,0,"(3, 2, 1)",1,0,3.322177867807758,-0.5121601863855221,5.462294497665533e-09,0.8716879183345042,-0.4900613972041245,1.0,5.462294497665533e-09,-0.9837387536710321,-0.1796053020535982,0.7853981633974483,0.2526802551420788,0.08885530042255585
1,0,"(3, 2, 1)",1,1,4.593924694526078,0.9013071460866782,1.477531455152715,0.6205855148068179,0.7841387752253786,0.09312972223151174,0.9956539834887829,-0.11818739646076801,-0.9929913087826223,0.7853981633974483,0.2526802551420788,0.08885530042255585
2,0,"(3, 2, 1)",3,0,0.9036859687045798,1.7301660369954428,0.5121601918203679,-0.15869593572319976,0.9873275039139434,0.871687915671096,0.49006140194161396,0.6187184336290773,0.7856128180519849,0.7853981633974483,0.2526802551420788,0.08885530042255585
3,0,"(3, 2, 1)",3,1,4.865308869515209,4.8623990348820785,2.93887075415966,0.14944807406226654,-0.9887695753607507,-0.9795221900454114,0.20133623421689642,0.15232459325836953,-0.9883305207716052,0.7853981633974483,0.2526802551420788,0.08885530042255585
4,0,"(3, 2, 1)",5,0,2.3400626592804836,3.141592653290875,4.553019269878638,-1.0,2.989183459715965e-10,-0.1586959360248343,-0.9873275038654609,-0.6956083435844039,0.7184212081611746,0.7853981633974483,0.2526802551420788,0.08885530042255585
5,0,"(3, 2, 1)",5,1,-2.657920194732448,5.884659200200983,5.926380974339044,0.9216339543340658,-0.3880603744503593,0.9370177941400916,-0.3492816248599932,-0.8852930801447711,-0.4650335065861209,0.7853981633974483,0.2526802551420788,0.08885530042255585
6,1,"(4, 2, 1)",1,0,4.7123889773804475,2.8749685937614498,4.712388980786699,-0.9646658719978509,0.2634762900198533,4.020089089844902e-10,-1.0,-3.004242372050621e-09,-1.0,0.7853981633974483,0.2575328339591237,0.1571025538924139
7,1,"(4, 2, 1)",1,1,2.3478852211558774e-09,2.675225379330166,2.037163597065557,-0.8932076133716323,0.4496444811347656,-0.44964447757179016,0.8932076151652492,1.0,2.3478852211558774e-09,0.7853981633974483,0.2575328339591237,0.1571025538924139
8,1,"(4, 2, 1)",3,0,1.8421614263449053,5.116498020795733,5.305587031730575,0.3931997209973253,-0.9194530871162626,0.559015564242402,-0.8291571617822214,-0.2680468309706073,0.963405883522939,0.7853981633974483,0.2575328339591237,0.1571025538924139
9,1,"(4, 2, 1)",3,1,1.3378237247700873,4.012294862125651,4.220037105810565,-0.6442896699993721,-0.7647815512498325,-0.4726997208850151,-0.8812235663412712,0.23087083472461234,0.9729844077237624,0.7853981633974483,0.2575328339591237,0.1571025538924139
