index,entry,diagram,layer,qubit,theta,phi,lambda,cos_phi,sin_phi,cos_lambda,sin_lambda,cos_theta,sin_theta,weyl_a,weyl_b,weyl_c
0,0,"(3, 2, 1)",1,0,9.244192746578932,3.542286894358683,-3.141592684733544,-0.9207904219732301,-0.39005768650593314,-0.9999999999999996,3.11437505670016e-08,-0.9837387536759744,0.1796053020265286,0.7853981633974483,0.2526802551420788,0.08885530042255585
1,0,"(3, 2, 1)",1,1,-4.438487959519775,5.407013347032533,1.792448992649711,0.6400968877719655,-0.7682941977293879,-0.21984215671328905,0.9755354561120009,-0.27048908797665544,0.9627230407991476,0.7853981633974483,0.2526802551420788,0.08885530042255585
2,0,"(3, 2, 1)",3,0,4.045278622410059,2.6445294123325898,2.7408983817840067,-0.8789867326330943,0.47684622663390874,-0.9207904098670495,0.39005771508441034,-0.6187184335381928,-0.785612818123562,0.7853981633974483,0.2526802551420788,0.08885530042255585
3,0,"(3, 2, 1)",3,1,-0.34554663213752274,0.06284726294123258,1.6929689621083728,0.9980257607160661,0.06280589898343696,-0.12186893415242664,0.9925462018911521,0.9408904428433138,-0.33871104878068675,0.7853981633974483,0.2526802551420788,0.08885530042255585
4,0,"(3, 2, 1)",5,0,5.481655312946039,-3.1415926504763276,3.6386558922978907,-1.0,-3.1134656078916937e-09,-0.878986733848626,-0.4768462243932783,0.695608343638833,-0.718421208108474,0.7853981633974483,0.2526802551420788,0.08885530042255585
5,0,"(3, 2, 1)",5,1,14.174923823716433,14.15545562877348,-4.261178210216495,-0.018287668114990857,0.9998327666139553,-0.436055449512467,0.899919799176838,-0.03774791227861749,0.9992872935840853,0.7853981633974483,0.2526802551420788,0.08885530042255585
6,1,"(4, 2, 1)",1,0,0.32657399250863095,9.315462339583439,-4.492530626674284e-09,-0.9940309951224013,0.10909803268605997,1.0,-4.492530626674284e-09,0.9471469631059113,0.3207999848492039,0.7853981633974483,0.2575328339591237,0.1571025538924139
7,1,"(4, 2, 1)",1,1,1.5938586250833422,4.04617080118483,-1.5889224234326036,-0.6180172803050097,-0.7861645128371026,-0.018125104082919844,-0.9998357268081509,-0.023060253986908117,0.9997340769855049,0.7853981633974483,0.2575328339591237,0.1571025538924139
8,1,"(4, 2, 1)",3,0,-0.9227492780015005,-2.2792014007922896,6.3925009043378616,-0.6506234113953347,-0.7594005376244457,0.9940309977437721,0.1090980088018154,0.6036305398137077,-0.7972641791804093,0.7853981633974483,0.2575328339591237,0.1571025538924139
9,1,"(4, 2, 1)",3,1,2.585129024509455,-1.6243154270556779,3.3676121909244476,-0.053493554845747325,-0.9985681947618625,-0.9745661352146263,-0.2241000849906726,-0.849128280674843,0.5281866743474175,0.7853981633974483,0.2575328339591237,0.1571025538924139
10,1,"(4, 2, 1)",5,0,5.4173132959988,3.141592601658546,2.2792014642689664,-0.9999999999999987,5.1931247424870495e-08,-0.6506234595995559,0.7594004963250321,0.6479761855770705,-0.7616605956231357,0.7853981633974483,0.2575328339591237,0.1571025538924139
11,1,"(4, 2, 1)",5,1,-2.0193737885096144,7.500296877649532,4.007121265598285,0.3463568313351664,0.9381028437156893,-0.6482377009843917,-0.7614380362330676,-0.4336841739649239,-0.9010649461899856,0.7853981633974483,0.2575328339591237,0.1571025538924139
12,2,"(3, 2, 1, 1)",1,0,2.855875800492481,7.883672478961608,9.424777959553664,-0.029686482870427813,0.9995592592411836,-1.0,1.2157158956406589e-09,-0.9594598575102005,0.28184531542409175,0.7853981633974482,0.2575328339591234,-0.13568254977480887
13,2,"(3, 2, 1, 1)",1,1,5.544000807604365,6.635749277156866,-3.6035368089451336,0.9384904464378726,0.34530520115521374,-0.8951877005573725,0.4456893321258699,0.7390181951910951,-0.6736854660570438,0.7853981633974482,0.2575328339591234,-0.13568254977480887
14,2,"(3, 2, 1, 1)",3,0,5.389936050662098,0.6690560932875651,4.682698134237463,0.7844074694584979,0.6202458559778661,-0.029686484030018348,-0.9995592592067443,0.6268838030176828,-0.7791127630286178,0.7853981633974482,0.2575328339591234,-0.13568254977480887
